;48.908.291/0001-47;A S F FASHION LTDA;ASF FASHION;SITIO;BAIXA VERDE;ZONA RURAL;CERRO CORA;RN;84996153310;;asffashion01@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4642701,4774100,4782201;Matriz com 0 Filiais;;ATIVA;19/05/2023;Sociedade Empres ria Limitada;19/05/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;19/05/2023;00/00/0000;R$ 100.000,00;PF-;ALEX TRINDADE LIMA-
;50.085.623/0001-82;ALESSANDRA S MONTEIRO CONFECCOES LTDA.;;RUA;MARECHAL FLORIANO PEIXOTO;PRADO;GRAVATA;PE;81998837490;;alessandra.alessandramonteiro@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;15/02/2024;Sociedade Empres ria Limitada;15/02/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;15/02/2024;00/00/0000;R$ 50.000,00;PF-;ALEX WAGNER DA SILVA CORREIA-
;50.137.252/0001-35;ALESSANDRA XAVIER DA ROCHA VIEIRA LTDA;ALE;AVENIDA;BELA VISTA;BELA VISTA;SANTA CRUZ DO CAPIBARIBE;PE;81999939907;;alenopolodamoda@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4642701;Matriz com 0 Filiais;;ATIVA;17/11/2020;Sociedade Empres ria Limitada;17/11/2020;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;17/11/2020;00/00/0000;R$ 10.000,00;PF-;ALEXANDRA MIGUEL CRUZ TROVAO-
;63.542.942/0001-11;DIAS FITNESS COMERCIO DE ROUPAS E ACESSORIOS LTDA;DIAS FITNESS;RUA;DINA SFAT;BOCA DO RIO;SALVADOR;BA;71999091012;;dias.fitness2025@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;10/11/2022;Sociedade Empres ria Limitada;10/11/2022;N;10/11/2022;31/10/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;10/11/2022;00/00/0000;R$ 600.000,00;PF-;ALEXANDRE AGUIAR DOS SANTOS-
;55.871.670/0001-75;P & P COMERCIO DE PRODUTOS INFANTIS LTDA;TREND KIDS;AVENIDA;OLIVIA FLORES;CANDEIAS;VITORIA DA CONQUISTA;BA;73988276436;;trend.conquista@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4763601,479;Matriz com 0 Filiais;;ATIVA;09/02/2024;Sociedade Empres ria Limitada;09/02/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;09/02/2024;00/00/0000;R$ 80.000,00;PF-PF-;ALEXANDRE AZEVEDO SILVA-NICOLAS BARBOSA DE AZEVEDO-
;54.777.973/0001-60;VAROES ESTILO E ARTIGOS EVANGELICOS LTDA;VAROES ESTILO;RUA;DUQUE DE CAXIAS;CENTRO;SAO BERNARDO;MA;21965652047;;varoestiloevang@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4763602,4772500,4782201,4789099;Matriz com 0 Filiais;;ATIVA;05/04/2021;Sociedade Empres ria Limitada;05/04/2021;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;05/04/2021;00/00/0000;R$ 100.000,00;PF-;ALEXANDRE BARRETO LIMA SILVA-
;62.980.952/0001-76;DOM URBANO LTDA;DOM URBANO;RUA;LANDULFO ALVES;CENTRO;SANTO ANTONIO DE JESUS;BA;71999853382;;eduardo.fotos@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;19/07/2021;Sociedade Empres ria Limitada;19/07/2021;N;00/00/0000;00/00/0000;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;19/07/2021;00/00/0000;R$ 50.000,00;PF-;ALEXANDRE CARDOSO ARAUJO-
;39.363.313/0001-40;DOM CAP FABRICACAO E COMERCIO LIMITADA;DOM CAP;VIA;PIACAVEIRA;PIACAVEIRA;CAMACARI;BA;71992320354;;amatos2008@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;1414200,4763602,4772500,4782201;Matriz com 0 Filiais;;ATIVA;03/02/2025;Sociedade Empres ria Limitada;03/02/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;03/02/2025;00/00/0000;R$ 20.000,00;PF-PF-;ALEXANDRE CARLOS DA SILVA FILHO-PAULO VICTOR FRAGOSO DOS SANTOS-
;58.343.883/0001-12;RUANCE LTDA;;RUA;SEVERINO BORGES;CENTRO;PEDRAS DE FOGO;PB;83998545694;0;henriqueplay25@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;1412601,1412602,1414200,4782201;Matriz com 0 Filiais;;ATIVA;02/11/2021;Sociedade Empres ria Limitada;02/11/2021;N;02/11/2021;31/12/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;02/11/2021;00/00/0000;R$ 50.000,00;PF-;ALEXANDRE DA SILVA JUCA-
;47.509.433/0001-30;LEOZINHO IMPORTS LTDA;;TRAVESSA;JOSE CARLOS;FAZENDA GRANDE II;SALVADOR;BA;71996150521;;leozinhoimports@icloud.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4752100,4772500,4782201,4783101,4783102,9512600;Matriz com 0 Filiais;;ATIVA;13/09/2023;Sociedade Empres ria Limitada;13/09/2023;N;13/09/2023;31/12/2023;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;13/09/2023;00/00/0000;R$ 5.000,00;PF-;ALEXANDRE DA SILVA NECO-
;43.660.271/0001-86;KID ITABUNA SHOP CONFECCOES LTDA;KIDSTOK;AVENIDA;AZIZ MARON;GOES CALMON;ITABUNA;BA;77991318786;77999131878;kidstokitabuna@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4782201,479;Matriz com 0 Filiais;;ATIVA;01/06/2023;Sociedade Empres ria Limitada;01/06/2023;;//;//;NAO;MICRO EMPRESA;ANO 2023 LUCRO PRESUMIDO, ;//;//;R$ 120.000,00;PF-PF-;ALEXANDRE FERREIRA LIMA-SHIRLEI DOIAS CALADO-
;40.578.992/0001-53;KID CONQUISTA SHOP CONFECCOES LTDA;KIDSTOK;AVENIDA;JURACY MAGALHAES;FELICIA;VITORIA DA CONQUISTA;BA;77991318786;77999131878;kidstokcoquistashop@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4782201,479;Matriz com 0 Filiais;;ATIVA;20/04/2022;Sociedade Empres ria Limitada;20/04/2022;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2024;31/12/2025;R$ 50.000,00;PF-PF-;ALEXANDRE LOPES E SILVA-LUANA MELO LOPES-
;61.965.062/0001-22;ORLA MODA PRAIA LTDA;ORLA MODA PRAIA;RUA;PROF JUGURTA FEITOSA FRANCO;COROA DO MEIO;ARACAJU;SE;79998101774;0;alessiobassano318@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4782201;Matriz com 0 Filiais;;ATIVA;08/11/2022;Sociedade Empres ria Limitada;08/11/2022;N;08/11/2022;30/06/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;08/11/2022;00/00/0000;R$ 110.000,00;PF-;ALEXANDRE MARQUES DE MELO JUNIOR-
;39.853.459/0001-73;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO CONCEITO MODAS LTDA;CONCEITO MODAS;PRACA;DO COMERCIO;CENTRO;PRESIDENTE DUTRA;BA;74988084657;;izaravannaxavier@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;14/06/2023;Sociedade Empres ria Limitada;14/06/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;PRESUMIDO OU LUCRO REAL;14/06/2023;31/12/2024;R$ 150.000,00;PF-;ALEXANDRE MARQUES WANDERLEY-
;47.173.227/0001-00;ALESXANDRA FERREIRA DA CONCEICAO NERI LTDA;VARIEDADE DO JEANS;RUA;LEONARDO PEREIRA BORGES;CENTRO;FEIRA DE SANTANA;BA;75991514368;;alesxandrafdacneri@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4772500;Matriz com 0 Filiais;;ATIVA;18/09/2025;Sociedade Empres ria Limitada;18/09/2025;N;00/00/0000;00/00/0000;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;01/01/2018;00/00/0000;R$ 95.400,00;PF-;ALEXANDRE MOREIRA DA SILVA-
;50.157.360/0001-70;SANTOS FILHO COMERCIO E ARTIGOS DOS VESTUARIO LTDA;SANTOS FILHO COMERCIO E ARTIGOS DOS VESTUARIO;AVENIDA;MAMEDE PAES MENDONCA;GETULIO VARGAS;ARACAJU;SE;79998333997;0;exatassessoria@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4642701,464;Matriz com 0 Filiais;;ATIVA;22/09/2023;Sociedade Empres ria Limitada;22/09/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2025;00/00/0000;R$ 20.000,00;PF-;ALEXANDRE NUNES SANTOS-
;59.070.365/0001-35;CARVALHO ARTESANATO LTDA;CARVALHO ARTESANATO;RUA;BEIJUPIRA;VILA DE PORTO DE GALINHAS;IPOJUCA;PE;81982561032;;carvalho_artesanato@hotmail.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;;Matriz com 0 Filiais;;ATIVA;26/01/2023;Sociedade Empres ria Limitada;26/01/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;ANO 2023 LUCRO PRESUMIDO, ;01/01/2022;31/12/2022;R$ 80.000,00;PF-;ALEXANDRE PINTO DE SOUZA LEAL-
;63.544.715/0001-25;LINGERLIR MODA INTIMA E FITNESS LTDA;LINGERLIR MODA INTIMA E FITNESS;AVENIDA;PAR?;ESTADOS;JOAO PESSOA;PB;83988893357;0;lingerlirintimaefitness@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4763602,4782201,4789001;Matriz com 0 Filiais;;ATIVA;12/11/2021;Sociedade Empres ria Limitada;12/11/2021;N;00/00/0000;00/00/0000;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;12/11/2021;00/00/0000;R$ 120.000,00;PF-;ALEXANDRE ROCHA DA SILVA-
;58.524.160/0001-10;ALEX C. DO AMARAL COMERCIO LTDA;AM MODAS;RUA;SANTOS DUMONT;CENTRO;TUPANATINGA;PE;81986862416;;tupanatinga142@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4742300,4755503,4759899,4772500,4782201,4782202,4789001;Matriz com 0 Filiais;;ATIVA;28/03/2025;Sociedade Empres ria Limitada;28/03/2025;;//;//;NAO;MICRO EMPRESA;PRESUMIDO OU LUCRO REAL;//;//;R$ 200.000,00;PF-;ALEXANDRE SANTOS MEDEIROS-
;58.213.707/0001-66;ALEX CORDEIRO DO AMARAL COMERCIO LTDA;AM MODAS;RUA;EUGENIO TAVARES DE MIRANDA;CENTRO;CANHOTINHO;PE;81986862416;;amcanhotinho141@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4713002,4742300,4752100,4755502,4755503,4759899,4772500,4782201,4782202,4789001;Matriz com 0 Filiais;;ATIVA;12/09/2022;Sociedade Empres ria Limitada;12/09/2022;N;12/09/2022;31/01/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;12/09/2022;00/00/0000;R$ 200.000,00;PF-;ALEXANDRE SILVA DE ARAUJO-
;52.385.810/0001-07;COSTA QUEIROZ VESTUARIO, ACESSORIOS E BIJUTERIAS LTDA;LOJAO 20;AVENIDA;ULYSSES GUIMARAES;SUSSUARANA;SALVADOR;BA;71999321777;;costaqueiroz02@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4759899,4783101,4789001;Matriz com 0 Filiais;;ATIVA;25/03/2024;Sociedade Empres ria Limitada;25/03/2024;N;00/00/0000;00/00/0000;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;25/03/2024;00/00/0000;R$ 80.000,00;PF-PF-;ALEXANDRE SOARES MARQUES-AUREA LUCIA LUZ DE MOURA-
;50.128.034/0001-34;EMPORIO DOS METAIS COMERCIO DE IMPORTACAO E EXPORTACAO DE MINERIOS, PEDRAS E METAIS PRECIOSOS E SEMIPRECIOSOS LTDA;EMPORIO DOS METAIS;ESTRADA;DO COQUEIRO GRANDE;FAZENDA GRANDE III;SALVADOR;BA;71981067948;;israelk_7@hotmail.com;;4783101;Com‚rcio varejista de artigos de joalheria;0893200,4649410,4674500,4679602,4679699,4686901,4687703,4689301,7490104;Matriz com 0 Filiais;;ATIVA;07/10/2024;Sociedade Empres ria Limitada;07/10/2024;N;00/00/0000;00/00/0000;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;07/10/2024;00/00/0000;R$ 20.000,00;PF-PF-;ALEXANDRE SOUSA ANDRADE-ALEXANDRE SOUSA ANDRADE-
;45.499.401/0003-38;A DE S E S SEGUNDO  LTDA;JOLI PRIME;AVENIDA;JOSE FRANCISCO DE ALMEIDA NETO;ITARARE;TERESINA;PI;86994243411;;joliteresina@gmail.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;4755502,477;Filial;;ATIVA;29/05/2025;Sociedade Empres ria Limitada;29/05/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;29/05/2025;00/00/0000;R$ 70.000,00;PF-;ALEXANDRO CONSTANCIO DA COSTA-
;45.499.401/0002-57;A DE S E S SEGUNDO  LTDA;JOLI PREMIUM;AVENIDA;MARECHAL CASTELO BRANCO;PORENQUANTO;TERESINA;PI;86994155403;86995049046;jolipremiumthe@gmail.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;4755502,477;Filial;;ATIVA;17/02/2022;Sociedade Empres ria Limitada;17/02/2022;N;17/02/2022;31/12/2024;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2025;00/00/0000;R$ 5.000,00;PF-PF-;ALEXANDRO DA CONCEICAO ANDRADE-KEILA SILVA DE ALBUQUERQUE-
;45.499.401/0001-76;A DE S E S SEGUNDO  LTDA;JOLI PRIME;AVENIDA;ININGA;JOQUEI;TERESINA;PI;86998158526;;joliteresina@gmail.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;4755502,477;Matriz com 2 Filiais;;ATIVA;29/12/2022;Sociedade Empres ria Limitada;29/12/2022;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;29/12/2022;00/00/0000;R$ 100.000,00;PF-PF-;ALEXANDRO PORTO LIMA-MARIA CLARA SILVA RIBEIRO-
;58.257.756/0001-09;COMERCIO E INDUSTRIA DE CONFECCOES LERIBII LTDA;;AVENIDA;GERMANO FRANCK;PARANGABA;FORTALEZA;CE;85991212920;0;alex@tempofm.com.br;www.tempofm.com.br;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;1412601;Matriz com 0 Filiais;;ATIVA;08/06/2024;Sociedade Empres ria Limitada;08/06/2024;;//;//;NAO;MICRO EMPRESA;PRESUMIDO OU LUCRO REAL;//;//;R$ 50.000,00;PF-;ALEXCELMA MONTEIRO DE OLIVEIRA LIMA-
;57.618.924/0001-73;PANDA COMERCIO DE PRODUTOS LTDA;PANDA COMERCIO DE PRODUTOS;RUA;LAGO ITAPOA;CAMINHO DOS LAGOS;PAULO AFONSO;BA;75988395011;;pandacomerciodeprodutos@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4530703,4671100,4729699,4744001,4744005,4751201,4752100,4753900,4754701,4755502,4755503,4759899,4761003,4763601,4763602,4763604,4772500,4773300,4782201,4783101,4783102,4789001,4789005,4789099,6311900,6319400;Matriz com 1 Filiais;;ATIVA;18/09/2025;Sociedade Empres ria Limitada;18/09/2025;N;00/00/0000;00/00/0000;NAO;EMPRESA DE PEQUENO PORTE;SIMPLES NACIONAL;18/09/2025;00/00/0000;R$ 25.000,00;PF-PF-;ALEXEI KOSSIGUIN ARAUJO MENEZES JUNIOR-ALEXEI KOSSIGUIN ARAUJO MENEZES JUNIOR-
;42.904.145/0001-67;ALEX COMERCIO DE PRODUTOS LTDA;CLUBE DE COMPRAS;RUA;LAGO ITAPOA;CAMINHO DOS LAGOS;PAULO AFONSO;BA;75992324332;75988862460;alexcomerciodeprodutos@outlook.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4530703,4729699,4744001,4744005,4751201,4752100,4753900,4754701,4755502,4755503,4759899,4761003,4763601,4763602,4763604,4772500,4773300,4782201,4783101,4783102,4789001,4789005,4789099,6311900,6319400;Matriz com 0 Filiais;;ATIVA;28/06/2020;Sociedade Empres ria Limitada;28/06/2020;N;28/06/2020;31/03/2023;NAO;MICRO EMPRESA;SIMPLES NACIONAL;28/06/2020;00/00/0000;R$ 10.000,00;PF-;ALEXIA BASTOS PEREIRA-
;38.374.283/0003-76;A F L INDUSTRIA E COMERCIO DE VESTUARIO LTDA;SOL E MAR;RUA;DA ALEGRIA;CENTRO;MACEIO;AL;82999790749;;fitnessaerobica@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;1411801,1412601,1414200;Filial;;ATIVA;20/03/2024;Sociedade Empres ria Limitada;20/03/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;20/03/2024;00/00/0000;R$ 20.000,00;PF-;ALEXIA MARIA ROCHA GALDINO-
;38.374.283/0001-04;A F L INDUSTRIA E COMERCIO DE VESTUARIO LTDA;TROPICAL;RUA;DO LIVRAMENTO;CENTRO;MACEIO;AL;82999790749;;fitnessaerobica@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;1411801,1412601,1414200;Matriz com 2 Filiais;;ATIVA;04/04/2024;Sociedade Empres ria Limitada;04/04/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;04/04/2024;00/00/0000;R$ 100.000,00;PF-PF-;ALEXINALDO NASCIMENTO BUFFONE-JOSENILDO ARAUJO CERQUEIRA-
;45.225.293/0001-43;AFRODITE COMERCIO DE ROUPAS LTDA;AFRODITE;RUA;ROMEU MARTINS;MONTESE;FORTALEZA;CE;85987812939;;alex@3open.com.br;www.3open.com.br;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;16/01/2022;Sociedade Empres ria Limitada;16/01/2022;N;16/01/2022;31/12/2022;NAO;MICRO EMPRESA;SIMPLES NACIONAL;16/01/2022;00/00/0000;R$ 60.000,00;PF-;ALEXON ALVES PEREIRA-
;61.929.721/0001-75;JOIA SHALLON VARIEDADES LTDA;JOIA SHALLON VARIEDADES;RUA;LOURIVAL DE ALBUQUERQUE;CENTRO;ABREU E LIMA;PE;81987739485;;shallonvariedades@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4783101;Matriz com 0 Filiais;;ATIVA;10/05/2024;Sociedade Empres ria Limitada;10/05/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;10/05/2024;00/00/0000;R$ 40.000,00;PF-;ALEXSANDRA ANDRE VIEIRA-
;62.214.118/0001-70;BABY STORE KIDS LTDA;BABY STORE KIDS;RESIDENCIAL;POVOADO MOREIRA;MOREIRA;RODELAS;BA;75988516416;0;jailmaneves411@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4755503,4782201,4754701,4754702,4763601;Matriz com 0 Filiais;;ATIVA;04/10/2022;Sociedade Empres ria Limitada;04/10/2022;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;04/10/2022;00/00/0000;R$ 100.000,00;PF-PF-;ALEXSANDRA FERNANDES DIAS-JOHN WASHINGTON PEREIRA RODRIGUES-
;38.352.238/0001-59;A NOGUEIRA BEZERRA LTDA;BORBOLETA OUTLET;RUA;DO COMERCIO;CENTRO;SANTA INES;MA;94988013478;;mensageiro1984@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4713002,4713004,4751201,4752100,4753900,4755502,4755503,4759801,4759899,4763601,4782201,4789001;Matriz com 0 Filiais;;ATIVA;05/08/2024;Sociedade Empres ria Limitada;05/08/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;05/08/2024;00/00/0000;R$ 150.000,00;PF-;ALEXSANDRA MATOS DE SOUSA-
;44.470.802/0001-30;ANGELYS TREINAMENTO E COMERCIO LTDA;;RUA;CONSELHEIRO FRANCO;CENTRO;FEIRA DE SANTANA;BA;71999490802;;fabioferreira@barragrandecorretora.com.br;www.barragrandecorretora.com.br;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4761003,4789001,8599604;Matriz com 1 Filiais;;ATIVA;28/01/2021;Sociedade Empres ria Limitada;28/01/2021;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;28/01/2021;00/00/0000;R$ 50.000,00;PF-;ALEXSANDRA SANTOS DE OLIVEIRA-
;44.116.236/0001-63;GABRIEL MODAS E ACESSORIOS LTDA;GABRIEL MODAS;AVENIDA;LAURO DE FREITAS;CENTRO;VITORIA DA CONQUISTA;BA;77991400424;;gpsconquista@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;03/02/2025;Sociedade Empres ria Limitada;03/02/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;01/01/2025;00/00/0000;R$ 150.000,00;PF-;ALEXSANDRE DE CARVALHO ANDRADE-
;57.362.661/0001-84;UNIVERSO ESTRELADO FARDAMENTO E REPRESENTACOES LTDA;ESTRELA UNIFORMES;RUA;A;CENTRO;SANTO ESTEVAO;BA;75981209891;;estrela.uniformes@yahoo.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;1413402,1813001,1813099,1821100,1822901,1822999,3329501,4530705,4618401,4645101,4645103,4663000,4686901,4686902,4712100,4723700,4729699,4744099,4751201,4753900,4754701,4754702,4755501,4755503,4761003,4763602,4772500,4773300,4782201,4789005,9521500;Matriz com 0 Filiais;;ATIVA;30/06/2022;Sociedade Empres ria Limitada;30/06/2022;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;PRESUMIDO OU LUCRO REAL;30/06/2022;31/12/2023;R$ 50.000,00;PF-;ALEXSANDRO DE VASCONCELOS-
;45.475.066/0001-76;PIRES COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO LIMITADA;;RUA;SANTA CLARA DE ASSIS;AGUAS CLARAS;SALVADOR;BA;71999560135;7132389829;israel_lima1@yahoo.com.br;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4713002,4755502,4755503,4763601,4782201,4789001;Matriz com 0 Filiais;;ATIVA;31/07/2021;Sociedade Empres ria Limitada;31/07/2021;N;31/07/2021;31/05/2025;NAO;MICRO EMPRESA;SIMPLES NACIONAL;31/07/2021;00/00/0000;R$ 200.000,00;PF-;ALEXSANDRO DIAS DA SILVA-
;43.900.259/0001-00;A6 FOLHEADOS LTDA;;RUA;MARTINIANO ELIAS DA SILVA;NORTE;CARIRIACU;CE;88997795692;;alexsantana26@icloud.com;;4789001;Com‚rcio varejista de suvenires bijuterias e artesanatos;7319002;Matriz com 0 Filiais;;ATIVA;22/11/2023;Sociedade Empres ria Limitada;22/11/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;ANO 2016 LUCRO REAL, ANO 2017 LUCRO REAL, ANO 2018 LUCRO REAL, ANO 2019 LUCRO REAL, ANO 2020 LUCRO REAL, ANO 2021 LUCRO REAL, ANO 2022 LUCRO REAL, ANO 2023 LUCRO REAL, ;10/05/2016;30/06/2016;R$ 100.000,00;PF-PF-;ALEXSANDRO DONIZETE GOUVEA-VANESSA ALVES BARBOSA GOUVEA-
;53.844.398/0001-09;A SANTOS DA MOTA LTDA;ALIANCA MODAS;PRACA;DA REPUBLICA;CENTRO;FEIRA DE SANTANA;BA;75991858189;;mcvariedadesfsa@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4713002;Matriz com 0 Filiais;;ATIVA;14/09/2023;Sociedade Empres ria Limitada;14/09/2023;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;14/09/2023;00/00/0000;R$ 70.000,00;PF-;ALEXSANDRO DOS SANTOS ANDRADE-
;64.032.368/0001-14;ASM MODAS LTDA;BERITH;PRACA;PRESIDENTE MEDICI;CENTRO;FEIRA DE SANTANA;BA;75991858189;;asmconfeccoes@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;30/10/2025;Sociedade Empres ria Limitada;30/10/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;30/10/2025;00/00/0000;R$ 300.000,00;PF-;ALEXSANDRO FELIPHE DA SILVA-
;40.695.554/0001-75;BERITH LTDA;BERITH;PRACA;PRESIDENTE MEDICI;CENTRO;FEIRA DE SANTANA;BA;75991980560;;vivianeferraz2@hotmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;;Matriz com 0 Filiais;;ATIVA;22/02/2021;Sociedade Empres ria Limitada;22/02/2021;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;22/02/2021;00/00/0000;R$ 110.000,00;PF-PF-;ALEXSANDRO SILVA ARAUJO-TAYANE OLIVEIRA MOREIRA ARAUJO-
;61.357.941/0001-71;ALEX CONFECCOES LTDA;ALEX CONFECCOES;RUA;VISCONDE DO RIO BRANCO;CENTRO;FEIRA DE SANTANA;BA;75991720971;;alexsantos8004@gmail.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4782201,479;Matriz com 0 Filiais;;ATIVA;29/07/2025;Sociedade Empres ria Limitada;29/07/2025;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;29/07/2025;00/00/0000;R$ 4.000,00;PF-PF-;ALEXSANDRO SILVA LIMA-ALEXSANDRO SILVA LIMA-
;43.446.633/0001-30;FLAVIA BOUTIQUE LTDA;FLAVIA BOUTIQUE;RUA;VISCONDE DO RIO BRANCO;CENTRO;FEIRA DE SANTANA;BA;75991720971;;alexbarrela80@icloud.com;;4781400;Com‚rcio varejista de artigos do vestu rio e acess¢rios;4782201,479;Matriz com 0 Filiais;;ATIVA;15/03/2024;Sociedade Empres ria Limitada;15/03/2024;N;00/00/0000;00/00/0000;NAO;MICRO EMPRESA;SIMPLES NACIONAL;15/03/2024;00/00/0000;R$ 100.000,00;PF-PF-;ALEXSANDRO SOUZA MOTA-HIZIRA CARNEIRO DE CARVALHO BRITO MOTA-
